Date;Recip_County;Recip_State;Series_Complete_Pop_Pct;;; 
11/09/2021;Unknown County;IN;0;;;
11/09/2021;Luna County;NM;63,7;;;
11/09/2021;Morton County;KS;36,8;;;
11/09/2021;Clearfield County;PA;46,7;;;
11/09/2021;Decatur County;IA;37,3;;;
11/09/2021;Antelope County;NE;34,6;;;
11/09/2021;Lake County;OR;37;;;
11/09/2021;Midland County;MI;54,7;;;
11/09/2021;Wayne County;IL;36,4;;;
11/09/2021;Barton County;KS;39;;;
11/09/2021;Winnebago County;WI;55,4;;;
11/09/2021;Yakima County;WA;54,7;;;
11/09/2021;Clackamas County;OR;62,3;;;
11/09/2021;Arlington County;VA;68,6;;;
11/09/2021;Seneca County;OH;44,5;;;
11/09/2021;Fulton County;PA;31,8;;;
11/09/2021;Huntingdon County;PA;47,4;;;
11/09/2021;Hatillo Municipio;PR;62,9;;;
11/09/2021;Denali Borough;AK;46,7;;;
11/09/2021;Boone County;IN;64,1;;;
11/09/2021;White County;GA;12,2;;;
11/09/2021;Burnett County;WI;52;;;
11/09/2021;Buchanan County;MO;34,6;;;
11/09/2021;Franklin County;TN;36,7;;;
11/09/2021;Jefferson Davis Parish;LA;33,5;;;
11/09/2021;Torrance County;NM;43,3;;;
11/09/2021;Dare County;NC;68,3;;;
11/09/2021;Beaufort County;NC;49,6;;;
11/09/2021;McCone County;MT;16,9;;;
11/09/2021;Fairfield County;OH;51,3;;;
11/09/2021;Franklin County;IA;49,4;;;
11/09/2021;Levy County;FL;42,6;;;
11/09/2021;Tyrrell County;NC;44,7;;;
11/09/2021;Skamania County;WA;35,4;;;
11/09/2021;Unknown County;UT;0;;;
11/09/2021;Cameron County;PA;55,4;;;
11/09/2021;Merced County;CA;44,1;;;
11/09/2021;Ross County;OH;46;;;
11/09/2021;Scioto County;OH;44,4;;;
11/09/2021;Chautauqua County;KS;37,4;;;
11/09/2021;Red River County;TX;38,1;;;
11/09/2021;Pasquotank County;NC;47,5;;;
11/09/2021;Lyman County;SD;53,6;;;
11/09/2021;Drew County;AR;43,6;;;
11/09/2021;Mineral County;MT;49,4;;;
11/09/2021;Latah County;ID;49,9;;;
11/09/2021;Clark County;MO;27,8;;;
11/09/2021;Meeker County;MN;43;;;
11/09/2021;Madison Parish;LA;38,5;;;
11/09/2021;Queen Anne's County;MD;60,1;;;
11/09/2021;Mineral County;WV;34,4;;;
11/09/2021;Petroleum County;MT;28,5;;;
11/09/2021;Putnam County;TN;46,4;;;
11/09/2021;Austin County;TX;43,2;;;
11/09/2021;Pike County;KY;48,6;;;
11/09/2021;Floyd County;GA;18,5;;;
11/09/2021;Los Angeles County;CA;62,6;;;
11/09/2021;Carroll County;MS;37,6;;;
11/09/2021;Milam County;TX;41,2;;;
11/09/2021;Brown County;MN;60,1;;;
11/09/2021;Manatee County;FL;56,4;;;
11/09/2021;Calhoun County;GA;22,4;;;
11/09/2021;Anson County;NC;41,4;;;
11/09/2021;Shannon County;MO;28,1;;;
11/09/2021;Centre County;PA;55,4;;;
11/09/2021;Murray County;GA;16,6;;;
11/09/2021;Daviess County;KY;49,3;;;
11/09/2021;Jefferson County;OH;45,3;;;
11/09/2021;Moore County;TX;39,8;;;
11/09/2021;Lee County;KY;45,7;;;
11/09/2021;Imperial County;CA;70,4;;;
11/09/2021;Lincoln County;NC;43,9;;;
11/09/2021;Graham County;AZ;55,6;;;
11/09/2021;Traverse County;MN;58;;;
11/09/2021;Iron County;UT;39,5;;;
11/09/2021;Schuylkill County;PA;57,7;;;
11/09/2021;Johnson County;TX;41,1;;;
11/09/2021;Todd County;SD;49,1;;;
11/09/2021;Boise County;ID;29,2;;;
11/09/2021;Livingston County;MI;56,2;;;
11/09/2021;Columbia County;PA;58,3;;;
11/09/2021;Marathon County;WI;54,3;;;
11/09/2021;Cotton County;OK;45;;;
11/09/2021;Lexington city;VA;38,9;;;
11/09/2021;Wise County;TX;35,2;;;
11/09/2021;Macon County;MO;37,1;;;
11/09/2021;Sully County;SD;40,5;;;
11/09/2021;Platte County;WY;37,2;;;
11/09/2021;Greenbrier County;WV;34,2;;;
11/09/2021;Greer County;OK;33,4;;;
11/09/2021;Taney County;MO;37,3;;;
11/09/2021;Nicholas County;WV;30,4;;;
11/09/2021;Jerauld County;SD;46,8;;;
11/09/2021;Mayes County;OK;38,9;;;
11/09/2021;Calhoun County;TX;46,5;;;
11/09/2021;Beaver County;OK;28,2;;;
11/09/2021;Lake County;MN;61,3;;;
11/09/2021;Cherokee County;GA;30,7;;;
11/09/2021;Beckham County;OK;37,6;;;
11/09/2021;Grant County;OR;42,6;;;
11/09/2021;Clark County;KY;49,1;;;
11/09/2021;Campbell County;VA;38,4;;;
11/09/2021;Callaway County;MO;42,9;;;
11/09/2021;Carter County;TN;36,5;;;
11/09/2021;Coosa County;AL;36,3;;;
11/09/2021;Assumption Parish;LA;39;;;
11/09/2021;Box Elder County;UT;43,6;;;
11/09/2021;Caroline County;MD;51,8;;;
11/09/2021;Patrick County;VA;37;;;
11/09/2021;Richmond city;VA;40,9;;;
11/09/2021;Benton County;MO;44;;;
11/09/2021;Tuscola County;MI;42,7;;;
11/09/2021;Andrew County;MO;33,3;;;
11/09/2021;Pepin County;WI;45,8;;;
11/09/2021;Contra Costa County;CA;72,2;;;
11/09/2021;Pushmataha County;OK;32,8;;;
11/09/2021;Putnam County;MO;30,7;;;
11/09/2021;Forest County;WI;54,9;;;
11/09/2021;Ellis County;KS;45,3;;;
11/09/2021;Clark County;AR;44,8;;;
11/09/2021;Minidoka County;ID;33,7;;;
11/09/2021;Mercer County;IL;53,6;;;
11/09/2021;Calloway County;KY;41,2;;;
11/09/2021;Menard County;IL;52,7;;;
11/09/2021;Brevard County;FL;58,2;;;
11/09/2021;Auglaize County;OH;36;;;
11/09/2021;Ionia County;MI;43,1;;;
11/09/2021;Jim Hogg County;TX;49,8;;;
11/09/2021;Greene County;VA;44,8;;;
11/09/2021;Unknown County;WA;0;;;
11/09/2021;Steuben County;IN;44,3;;;
11/09/2021;Woodward County;OK;34,8;;;
11/09/2021;Lenawee County;MI;48,7;;;
11/09/2021;Henderson County;KY;45,6;;;
11/09/2021;Lamar County;MS;53,7;;;
11/09/2021;Butte County;SD;35,6;;;
11/09/2021;Oswego County;NY;54,2;;;
11/09/2021;Slope County;ND;10;;;
11/09/2021;Unknown County;IA;0;;;
11/09/2021;Clinton County;MI;52,7;;;
11/09/2021;Jefferson County;OK;38,1;;;
11/09/2021;Custer County;NE;35,2;;;
11/09/2021;Unknown County;HI;0;;;
11/09/2021;Craig County;VA;31,9;;;
11/09/2021;Haywood County;NC;52;;;
11/09/2021;Warren County;IA;54;;;
11/09/2021;St. John the Baptist Parish;LA;52,8;;;
11/09/2021;Tarrant County;TX;50,8;;;
11/09/2021;Scott County;TN;32,9;;;
11/09/2021;Ashley County;AR;45,6;;;
11/09/2021;Mahnomen County;MN;54,2;;;
11/09/2021;Adams County;IL;49,4;;;
11/09/2021;St. Landry Parish;LA;37,4;;;
11/09/2021;Lyon County;KY;54,4;;;
11/09/2021;Stillwater County;MT;38,9;;;
11/09/2021;Wyoming County;NY;46,5;;;
11/09/2021;Amador County;CA;50,1;;;
11/09/2021;Spencer County;IN;41,3;;;
11/09/2021;Sullivan County;IN;46;;;
11/09/2021;Branch County;MI;41;;;
11/09/2021;Oscoda County;MI;39,4;;;
11/09/2021;Racine County;WI;54,3;;;
11/09/2021;Tensas Parish;LA;57,5;;;
11/09/2021;Monmouth County;NJ;61,2;;;
11/09/2021;Washington County;IL;53;;;
11/09/2021;Muhlenberg County;KY;46,7;;;
11/09/2021;Carlisle County;KY;37,6;;;
11/09/2021;Cortland County;NY;54;;;
11/09/2021;Chester County;TN;32,4;;;
11/09/2021;Orange County;TX;33;;;
11/09/2021;Wabash County;IL;44,1;;;
11/09/2021;Garfield County;WA;36,4;;;
11/09/2021;Iowa County;IA;57,9;;;
11/09/2021;Hardee County;FL;38,1;;;
11/09/2021;Logan County;OK;30,7;;;
11/09/2021;Uintah County;UT;36;;;
11/09/2021;Atchison County;MO;51,6;;;
11/09/2021;Brown County;OH;36,8;;;
11/09/2021;Terry County;TX;39;;;
11/09/2021;Northampton County;PA;60,9;;;
11/09/2021;Marquette County;MI;60;;;
11/09/2021;Knox County;IL;53,7;;;
11/09/2021;Pembina County;ND;50,4;;;
11/09/2021;Nelson County;VA;53,4;;;
11/09/2021;Pulaski County;AR;51,6;;;
11/09/2021;Lamoille County;VT;55,1;;;
11/09/2021;Shelby County;AL;32,5;;;
11/09/2021;Tom Green County;TX;47,2;;;
11/09/2021;Benton County;MN;36,9;;;
11/09/2021;Langlade County;WI;49,8;;;
11/09/2021;Sioux County;ND;39,8;;;
11/09/2021;Baldwin County;AL;45;;;
11/09/2021;Panola County;TX;33,7;;;
11/09/2021;Powhatan County;VA;38,5;;;
11/09/2021;Sheboygan County;WI;55,7;;;
11/09/2021;Henry County;KY;48,6;;;
11/09/2021;Dearborn County;IN;55,8;;;
11/09/2021;White County;TN;39;;;
11/09/2021;Venango County;PA;40,7;;;
11/09/2021;Hamilton County;IA;57,4;;;
11/09/2021;Jackson County;SD;40,9;;;
11/09/2021;Effingham County;GA;22,9;;;
11/09/2021;Montmorency County;MI;51,3;;;
11/09/2021;Renville County;MN;49,9;;;
11/09/2021;Cheyenne County;NE;38,9;;;
11/09/2021;Litchfield County;CT;69,8;;;
11/09/2021;Outagamie County;WI;57,8;;;
11/09/2021;Rock County;NE;33,4;;;
11/09/2021;Hyde County;NC;58,7;;;
11/09/2021;Clinton County;MO;43;;;
11/09/2021;Caribou County;ID;33,5;;;
11/09/2021;Ransom County;ND;54,7;;;
11/09/2021;Monroe County;IL;55,9;;;
11/09/2021;Davie County;NC;51,1;;;
11/09/2021;Marion County;FL;52,1;;;
11/09/2021;Harding County;SD;17,1;;;
11/09/2021;Culebra Municipio;PR;92,9;;;
11/09/2021;Woodruff County;AR;52,3;;;
11/09/2021;Halifax County;VA;40,6;;;
11/09/2021;Franklin County;VT;32,8;;;
11/09/2021;Coffee County;AL;35,3;;;
11/09/2021;Lincoln County;MN;48,4;;;
11/09/2021;Vermilion Parish;LA;34,4;;;
11/09/2021;Fort Bend County;TX;63,4;;;
11/09/2021;Pittsylvania County;VA;39,3;;;
11/09/2021;Tama County;IA;57,5;;;
11/09/2021;Caddo Parish;LA;43,7;;;
11/09/2021;Randolph County;IN;41,5;;;
11/09/2021;Madison County;KY;42,9;;;
11/09/2021;Nicollet County;MN;56,6;;;
11/09/2021;Winona County;MN;58,3;;;
11/09/2021;Gallatin County;MT;52,9;;;
11/09/2021;Box Butte County;NE;28,9;;;
11/09/2021;Erie County;PA;54,9;;;
11/09/2021;Garrett County;MD;44,7;;;
11/09/2021;Pecos County;TX;52,1;;;
11/09/2021;Clay County;GA;36,8;;;
11/09/2021;Claiborne Parish;LA;37,7;;;
11/09/2021;Marin County;CA;78,6;;;
11/09/2021;Vega Alta Municipio;PR;60,4;;;
11/09/2021;Warren County;IN;42;;;
11/09/2021;San Francisco County;CA;75,3;;;
11/09/2021;Dunklin County;MO;33,5;;;
11/09/2021;Avoyelles Parish;LA;41,4;;;
11/09/2021;Lauderdale County;MS;46,1;;;
11/09/2021;St. Martin Parish;LA;36,8;;;
11/09/2021;Lafourche Parish;LA;40,5;;;
11/09/2021;Mathews County;VA;56,4;;;
11/09/2021;Unknown County;AR;0;;;
11/09/2021;Breathitt County;KY;47;;;
11/09/2021;Garden County;NE;42;;;
11/09/2021;Elkhart County;IN;38,9;;;
11/09/2021;Huntington County;IN;46,8;;;
11/09/2021;McIntosh County;OK;50,4;;;
11/09/2021;Burleigh County;ND;43;;;
11/09/2021;Sumter County;AL;44,9;;;
11/09/2021;Union County;KY;37,1;;;
11/09/2021;El Paso County;CO;55,6;;;
11/09/2021;Boulder County;CO;70,3;;;
11/09/2021;Ciales Municipio;PR;74,9;;;
11/09/2021;Acadia Parish;LA;48,2;;;
11/09/2021;Sumner County;KS;39,2;;;
11/09/2021;Unknown County;MH;0;;;
11/09/2021;Braxton County;WV;12,3;;;
11/09/2021;Marion County;TN;40,7;;;
11/09/2021;Santa Cruz County;CA;70,2;;;
11/09/2021;Martin County;KY;50,7;;;
11/09/2021;Jasper County;IA;53,5;;;
11/09/2021;Scotland County;MO;24,1;;;
11/09/2021;Hancock County;TN;29,8;;;
11/09/2021;Houston County;GA;36,5;;;
11/09/2021;Greene County;MO;44,9;;;
11/09/2021;Gunnison County;CO;63;;;
11/09/2021;Cloud County;KS;43,3;;;
11/09/2021;Deschutes County;OR;62,6;;;
11/09/2021;Issaquena County;MS;33,1;;;
11/09/2021;Chouteau County;MT;28,6;;;
11/09/2021;Smith County;TN;29,6;;;
11/09/2021;Teton County;ID;53,9;;;
11/09/2021;Clare County;MI;43,2;;;
11/09/2021;Clarke County;IA;49,7;;;
11/09/2021;Bucks County;PA;65,6;;;
11/09/2021;Cowley County;KS;42,6;;;
11/09/2021;Custer County;MT;39,7;;;
11/09/2021;Choctaw County;AL;59,1;;;
11/09/2021;Live Oak County;TX;38,5;;;
11/09/2021;Dallas County;AR;52;;;
11/09/2021;Eureka County;NV;24,1;;;
11/09/2021;Fulton County;OH;48,1;;;
11/09/2021;Jayuya Municipio;PR;72,6;;;
11/09/2021;Appanoose County;IA;42,9;;;
11/09/2021;Echols County;GA;15,2;;;
11/09/2021;Yolo County;CA;61,2;;;
11/09/2021;Burke County;ND;35,8;;;
11/09/2021;Stafford County;VA;49,6;;;
11/09/2021;Salinas Municipio;PR;69,1;;;
11/09/2021;Ottawa County;MI;52,8;;;
11/09/2021;Weld County;CO;53,5;;;
11/09/2021;Lamb County;TX;37,8;;;
11/09/2021;Perry County;IN;52,6;;;
11/09/2021;Ste. Genevieve County;MO;41,7;;;
11/09/2021;Crane County;TX;32,4;;;
11/09/2021;Clay County;FL;44,6;;;
11/09/2021;Monterey County;CA;60,9;;;
11/09/2021;Barceloneta Municipio;PR;65,6;;;
11/09/2021;Becker County;MN;49,7;;;
11/09/2021;Crawford County;IA;49,5;;;
11/09/2021;Crawford County;MI;48;;;
11/09/2021;Red Willow County;NE;33,8;;;
11/09/2021;Scott County;MS;45,3;;;
11/09/2021;Onondaga County;NY;66,9;;;
11/09/2021;Sullivan County;NH;57,5;;;
11/09/2021;Perry County;MS;33,5;;;
11/09/2021;Custer County;OK;44;;;
11/09/2021;Pipestone County;MN;49,7;;;
11/09/2021;Sarasota County;FL;64,7;;;
11/09/2021;Northampton County;VA;65,5;;;
11/09/2021;Chambers County;TX;41,7;;;
11/09/2021;Clinton County;OH;42,4;;;
11/09/2021;Dubois County;IN;52,7;;;
11/09/2021;Mason County;KY;46,2;;;
11/09/2021;Summit County;CO;76,7;;;
11/09/2021;Harrison County;WV;21;;;
11/09/2021;Craig County;OK;47,8;;;
11/09/2021;Craighead County;AR;40,1;;;
11/09/2021;Tillman County;OK;44,6;;;
11/09/2021;Montgomery County;KS;41,2;;;
11/09/2021;Benton County;WA;50,7;;;
11/09/2021;Nevada County;CA;57,3;;;
11/09/2021;Pawnee County;OK;44,9;;;
11/09/2021;Winchester city;VA;41,2;;;
11/09/2021;Flagler County;FL;58,1;;;
11/09/2021;Grant County;NM;62,5;;;
11/09/2021;Johnson County;IN;53,5;;;
11/09/2021;Delaware County;OK;33,7;;;
11/09/2021;Lebanon County;PA;51,4;;;
11/09/2021;Mitchell County;TX;32,9;;;
11/09/2021;Cheyenne County;KS;41,1;;;
11/09/2021;Okaloosa County;FL;53,1;;;
11/09/2021;Albany County;NY;67,4;;;
11/09/2021;San German Municipio;PR;69,5;;;
11/09/2021;Hanover County;VA;55,3;;;
11/09/2021;Panola County;MS;42,1;;;
11/09/2021;Ida County;IA;45,6;;;
11/09/2021;Irion County;TX;38,5;;;
11/09/2021;Rawlins County;KS;39;;;
11/09/2021;Catron County;NM;42,3;;;
11/09/2021;Hampshire County;WV;23,1;;;
11/09/2021;Northumberland County;PA;56,1;;;
11/09/2021;Wright County;MO;33,4;;;
11/09/2021;Bay County;FL;45,7;;;
11/09/2021;Carroll County;IL;57,5;;;
11/09/2021;Cleveland County;NC;44,5;;;
11/09/2021;Wexford County;MI;47,7;;;
11/09/2021;Dixie County;FL;31,4;;;
11/09/2021;Deuel County;NE;30,9;;;
11/09/2021;Falls Church city;VA;54,4;;;
11/09/2021;Butts County;GA;14,7;;;
11/09/2021;St. Clair County;MO;31,8;;;
11/09/2021;Carroll County;KY;41,9;;;
11/09/2021;Whiteside County;IL;53,4;;;
11/09/2021;Monroe County;KY;42;;;
11/09/2021;Otoe County;NE;50,5;;;
11/09/2021;Yoakum County;TX;36,6;;;
11/09/2021;Orleans County;NY;50,3;;;
11/09/2021;Spencer County;KY;25,6;;;
11/09/2021;East Baton Rouge Parish;LA;50,7;;;
11/09/2021;Greene County;IL;36,4;;;
11/09/2021;Monroe County;MS;46,3;;;
11/09/2021;Fulton County;IN;37,2;;;
11/09/2021;Scott County;VA;51,5;;;
11/09/2021;Fall River County;SD;55,7;;;
11/09/2021;Warren County;VA;35,5;;;
11/09/2021;Grady County;GA;20;;;
11/09/2021;Holmes County;MS;52,8;;;
11/09/2021;Carteret County;NC;52,5;;;
11/09/2021;Hickory County;MO;35,9;;;
11/09/2021;Canadian County;OK;51,9;;;
11/09/2021;Randolph County;AR;36,3;;;
11/09/2021;LaGrange County;IN;21,3;;;
11/09/2021;Presque Isle County;MI;56,7;;;
11/09/2021;Scott County;KS;43,1;;;
11/09/2021;Uinta County;WY;42,9;;;
11/09/2021;Grant County;KY;43,5;;;
11/09/2021;Reagan County;TX;36,8;;;
11/09/2021;Unknown County;WY;0;;;
11/09/2021;Jackson County;GA;25,3;;;
11/09/2021;Waukesha County;WI;63,3;;;
11/09/2021;Johnson County;WY;38,4;;;
11/09/2021;Pocahontas County;WV;23,9;;;
11/09/2021;Moultrie County;IL;39,7;;;
11/09/2021;Brown County;IL;47,3;;;
11/09/2021;Harlan County;KY;42,5;;;
11/09/2021;Erie County;NY;62,7;;;
11/09/2021;Unknown County;AZ;0;;;
11/09/2021;Wilcox County;AL;47,5;;;
11/09/2021;Mason County;IL;49,2;;;
11/09/2021;Washington County;MD;52,8;;;
11/09/2021;Barton County;MO;31;;;
11/09/2021;Ohio County;WV;12,7;;;
11/09/2021;Poquoson city;VA;43,5;;;
11/09/2021;Cumberland County;VA;34,6;;;
11/09/2021;Bollinger County;MO;30,2;;;
11/09/2021;Leflore County;MS;56,2;;;
11/09/2021;Sabana Grande Municipio;PR;75,2;;;
11/09/2021;Ziebach County;SD;25,2;;;
11/09/2021;Jackson County;AR;34,6;;;
11/09/2021;Bear Lake County;ID;39,8;;;
11/09/2021;Tolland County;CT;61,3;;;
11/09/2021;San Joaquin County;CA;53,8;;;
11/09/2021;Jessamine County;KY;48,3;;;
11/09/2021;Tioga County;PA;40,5;;;
11/09/2021;Baker County;OR;66,8;;;
11/09/2021;Colleton County;SC;43,7;;;
11/09/2021;Juab County;UT;32;;;
11/09/2021;Clermont County;OH;51,3;;;
11/09/2021;Humboldt County;CA;58,9;;;
11/09/2021;Franklin County;MS;43,3;;;
11/09/2021;Floyd County;IN;52,8;;;
11/09/2021;Blaine County;OK;42,6;;;
11/09/2021;Lincoln Parish;LA;38,7;;;
11/09/2021;Stokes County;NC;42,3;;;
11/09/2021;St. James Parish;LA;45,7;;;
11/09/2021;Cooke County;TX;34,4;;;
11/09/2021;Ohio County;KY;36,1;;;
11/09/2021;Houghton County;MI;48,5;;;
11/09/2021;Lunenburg County;VA;45,4;;;
11/09/2021;Copiah County;MS;48,6;;;
11/09/2021;Worcester County;MD;65,3;;;
11/09/2021;Jackson County;MO;49,9;;;
11/09/2021;Randall County;TX;41,6;;;
11/09/2021;Warren County;PA;44,9;;;
11/09/2021;Yazoo County;MS;44,4;;;
11/09/2021;Anderson County;KS;39,4;;;
11/09/2021;Harris County;GA;21,2;;;
11/09/2021;West Feliciana Parish;LA;82,4;;;
11/09/2021;Monongalia County;WV;15,8;;;
11/09/2021;Dinwiddie County;VA;44,4;;;
11/09/2021;Blount County;TN;47,3;;;
11/09/2021;Howard County;TX;34,9;;;
11/09/2021;Wabaunsee County;KS;43,1;;;
11/09/2021;Yates County;NY;48;;;
11/09/2021;Gladwin County;MI;44,9;;;
11/09/2021;Orleans Parish;LA;62,5;;;
11/09/2021;Highlands County;FL;47,1;;;
11/09/2021;Frederick County;MD;67,9;;;
11/09/2021;Franklin County;IN;34,2;;;
11/09/2021;Menominee County;WI;70,6;;;
11/09/2021;Livingston County;MO;40,4;;;
11/09/2021;Matanuska-Susitna Borough;AK;34,1;;;
11/09/2021;Hendricks County;IN;65,9;;;
11/09/2021;Briscoe County;TX;39,7;;;
11/09/2021;Shackelford County;TX;33,4;;;
11/09/2021;Douglas County;GA;29,3;;;
11/09/2021;Hemphill County;TX;38;;;
11/09/2021;Sequoyah County;OK;35,4;;;
11/09/2021;Wood County;WI;55,9;;;
11/09/2021;Hood County;TX;44,2;;;
11/09/2021;Gem County;ID;34,9;;;
11/09/2021;Iroquois County;IL;45,7;;;
11/09/2021;Greene County;TN;42,4;;;
11/09/2021;Marinette County;WI;48,8;;;
11/09/2021;Johnson County;GA;16,1;;;
11/09/2021;DeKalb County;IL;50,9;;;
11/09/2021;Juana Diaz Municipio;PR;64,9;;;
11/09/2021;Northumberland County;VA;52;;;
11/09/2021;Wright County;IA;52,7;;;
11/09/2021;Edwards County;TX;34,6;;;
11/09/2021;Polk County;NE;38,1;;;
11/09/2021;Dodge County;NE;47,7;;;
11/09/2021;Somerset County;MD;44,9;;;
11/09/2021;Oconee County;SC;41,7;;;
11/09/2021;Cascade County;MT;49;;;
11/09/2021;Bandera County;TX;41,8;;;
11/09/2021;Newton County;MO;23,5;;;
11/09/2021;Newton County;MS;47,4;;;
11/09/2021;Routt County;CO;68,9;;;
11/09/2021;Howard County;MD;75;;;
11/09/2021;Broadwater County;MT;29,8;;;
11/09/2021;Rich County;UT;42,2;;;
11/09/2021;Burt County;NE;52,9;;;
11/09/2021;Lassen County;CA;33,8;;;
11/09/2021;Marshall County;MN;46,2;;;
11/09/2021;Thomas County;GA;24,7;;;
11/09/2021;Westmoreland County;VA;43,6;;;
11/09/2021;Pickens County;AL;44,1;;;
11/09/2021;Harrison County;MO;30,7;;;
11/09/2021;St. Francis County;AR;45,3;;;
11/09/2021;Cass County;ND;51,7;;;
11/09/2021;Lee County;VA;46,3;;;
11/09/2021;Unknown County;NE;0;;;
11/09/2021;Newaygo County;MI;41,2;;;
11/09/2021;Alcona County;MI;54,9;;;
11/09/2021;Red River Parish;LA;32,9;;;
11/09/2021;St. Louis city;MO;50,4;;;
11/09/2021;Henrico County;VA;52,1;;;
11/09/2021;Stewart County;GA;19,4;;;
11/09/2021;Lincoln County;WA;48,9;;;
11/09/2021;Karnes County;TX;51;;;
11/09/2021;Waushara County;WI;40,9;;;
11/09/2021;Kearney County;NE;43,1;;;
11/09/2021;Crawford County;GA;18,8;;;
11/09/2021;Osage County;OK;31,2;;;
11/09/2021;Allen Parish;LA;32,9;;;
11/09/2021;Holt County;MO;38,2;;;
11/09/2021;Okfuskee County;OK;42,2;;;
11/09/2021;Dickinson County;MI;62,4;;;
11/09/2021;Rockingham County;NC;45,1;;;
11/09/2021;Fajardo Municipio;PR;70,1;;;
11/09/2021;Rock Island County;IL;49;;;
11/09/2021;Miami County;OH;43,1;;;
11/09/2021;Tulare County;CA;45,2;;;
11/09/2021;Parker County;TX;41,1;;;
11/09/2021;Hughes County;OK;41,4;;;
11/09/2021;Washington County;MO;28,5;;;
11/09/2021;Lincoln County;WY;36,9;;;
11/09/2021;Franklin County;AR;44,8;;;
11/09/2021;Garvin County;OK;42,8;;;
11/09/2021;Putnam County;WV;17,2;;;
11/09/2021;Banks County;GA;14,6;;;
11/09/2021;Jackson Parish;LA;37,6;;;
11/09/2021;Lenoir County;NC;48,5;;;
11/09/2021;Lemhi County;ID;41,4;;;
11/09/2021;Lee County;GA;19;;;
11/09/2021;Loup County;NE;27,3;;;
11/09/2021;Roane County;TN;40,5;;;
11/09/2021;Refugio County;TX;49,6;;;
11/09/2021;Republic County;KS;48;;;
11/09/2021;Washington County;AL;42,3;;;
11/09/2021;Polk County;NC;40,7;;;
11/09/2021;Crawford County;IL;44,7;;;
11/09/2021;Henry County;IA;49,4;;;
11/09/2021;Stevens County;KS;32,2;;;
11/09/2021;Alpena County;MI;52;;;
11/09/2021;Stanton County;NE;25,4;;;
11/09/2021;Middlesex County;NJ;64,6;;;
11/09/2021;Shelby County;TX;31,8;;;
11/09/2021;Klickitat County;WA;44,3;;;
11/09/2021;Washoe County;NV;58,2;;;
11/09/2021;Morrison County;MN;43,4;;;
11/09/2021;Polk County;WI;46,4;;;
11/09/2021;Van Wert County;OH;39,2;;;
11/09/2021;Unknown County;IL;0;;;
11/09/2021;Jackson County;IL;47,7;;;
11/09/2021;Charleston County;SC;58,5;;;
11/09/2021;Shelby County;IL;38,1;;;
11/09/2021;Wetzel County;WV;10,7;;;
11/09/2021;Owsley County;KY;42,4;;;
11/09/2021;Roane County;WV;5,2;;;
11/09/2021;Loiza Municipio;PR;49;;;
11/09/2021;Saratoga County;NY;71,6;;;
